smiles,c9h10n2o2pf2cl
C=[PH](CC1=C(Cl)C=C(F)OC1)NNOC(O)F,0.645648526427892
C=[O+]C(CC=O)=NNPCC1=C(F)CC(Cl)=C1,0.645648526427892
C=NN[PH](=COCF)Cc1ccc(F)cc1Cl,0.645648526427892
C=NC=CCOC(Cl)=CC=PNN=CC(O)F,0.645648526427892
C=C[PH]1=CC2=CC(F)=C(Cl)C2C1C(O)F,0.645648526427892
C=C[PH]1=CC2=C(F)C=C(Cl)C2C1OCF,0.645648526427892
C=C[PH]1=CC2=C(Cl)CC(F)=C2C1COF,0.645648526427892
C=C[PH]1=CC2=C(Cl)CC(F)=C2C1C(O)F,0.645648526427892
C=CPN(C=O)C=PNC=C(F)COC(=C)F,0.645648526427892
C=CNC(=O)C=PSNC=C(F)COC,0.645648526427892
C=CN=C(C(=COC(C)=O)C(=O)NC)C(F)(F)F,0.645648526427892
C=CN(C=PNC=C(F)COC(=C)F)C(N)=O,0.645648526427892
C=CC=NN[PH]1=CC2=CC(Br)OC(Cl)=C2C1,0.645648526427892
C=CC=C(F)C(=C)NC(=O)CC=CF,0.645648526427892
C=CC=C(Cl)C(=C)NC(=O)CC=CF,0.645648526427892
C=CC=C(C)C(F)=CPNN=C(CCl)C(=O)F,0.645648526427892
C=CC1=COC(Cl)=C2C=[PH](NN=CC(=O)F)CC12,0.645648526427892
C=CC1=C2C=[PH](NN=CO)C(=CF)C2C=C(Cl)O1,0.645648526427892
C=CC(F)=CCC(F)=CPNN=C(C=O)CCl,0.645648526427892
C=CC(CC1=C(F)COC(Cl)=C1)=NN=CC(O)F,0.645648526427892
C=CC(=O)c1[nH]c(Cl)nc1C(C=O)CCC(F)(F)Cl,0.645648526427892
C=CC#[N+]C(C=CF)CPNNC(Cl)C(=O)F,0.645648526427892
C=C=C=C(F)COP(C)NNC(C=N)C(=O)F,0.645648526427892
C=C=C(N)N=COPNC=C(F)COC=CF,0.645648526427892
C=C=C(N)N=C(O)PNC=C(F)COC=CF,0.645648526427892
C=C=C(F)[PH]#[SH]=C=C(O)CNCC(=C)Cl,0.645648526427892
C=C=C(F)NCOPNC=C(F)COC=CF,0.645648526427892
C=C=C(F)COC(Cl)=CC=PNN=CC(N)O,0.645648526427892
C=C=C(F)CC=CCPNN=CC(=O)S,0.645648526427892
C=C=C(F)CC(O)=CPNN=C(CCl)C(N)=O,0.645648526427892
C=C=C(F)CC(F)=CCOS[PH](N)=CC(=O)S,0.645648526427892
C=C=C(F)CC(F)=CCOSP[SH]=CC(=O)SS,0.645648526427892
C=C=C(F)CC(F)=CCOSPN=CC(O)S,0.645648526427892
C=C=C(F)CC(F)=CCOSPN=CC,0.645648526427892
C=C=C(F)CC(F)=CCOSP=CC(=O)S,0.645648526427892
C=C=C(F)CC(F)=C1COSP1N=CC(=O)S,0.645648526427892
C=C=C(F)CC(C=O)=CCOSPN=CC(=O)S,0.645648526427892
C=C=C(Cl)PNC=C(F)CCC=CF,0.645648526427892
C=C=C(Cl)NP=C=CC(C=CCl)=C(F)CO,0.645648526427892
C=C=C(Cl)N=COPNC=C(N)COC=CF,0.645648526427892
C=C=C(Cl)N=COPNC=C(F)NN=C(CCl)C(=O)F,0.645648526427892
C=C=C(Cl)N=COPNC1=C(Cl)C=C(F)OC1,0.645648526427892
C=C=C(Cl)N=COP1NC=C(Cl)C1OC=CF,0.645648526427892
C=C=C(Cl)N=COCc1cc(O)oc1CF,0.645648526427892
C=C=C(Cl)N=CCPNN=C(CCl)C(=O)F,0.645648526427892
C=C=C(Cl)N=CCPNC=C(F)COC(=C)F,0.645648526427892
C=C=C(Cl)N=C1OC(=C(F)COC=CCl)NP1,0.645648526427892
C=C=C(Cl)N=C(S)OPC=C=[SH]#[PH]C(=C)F,0.645648526427892
C=C=C(Cl)N=C(O)PNC=C(F)NN=C(CCl)C(=O)F,0.645648526427892
C=C=C(Cl)N=C(O)PNC=C(F)C[PH](=C)C=O,0.645648526427892
C=C=C(Cl)N=C(O)PNC=C(F)CONC=C,0.645648526427892
C=C=C(Cl)N=C(O)PNC=C(F)COC(=O)F,0.645648526427892
C=C=C(Cl)N=C(O)PNC=C(F)CCC(=C)F,0.645648526427892
C=C=C(Cl)N=C(O)PNC1=C(F)COC(Cl)=C1,0.645648526427892
C=C=C(Cl)N=C(C=CF)C=PNC(F)COC,0.645648526427892
C=C=C(Cl)N=C(C)PNC=C(F)COC=CF,0.645648526427892
C=C=C(Cl)N=C(C)PNC=C(F)COC(=C)F,0.645648526427892
C=C=C(Cl)N=C(C)C=PNC(F)COC(=C)F,0.645648526427892
C=C=C(Cl)C1C(O)=NN[PH]1=CC1=C(F)OC(Cl)=CC1,0.645648526427892
C=C=C(Cl)C(=NC(=C)F)C(=O)C=C=[SH]#[PH]C(=C)F,0.645648526427892
C=C=C(C=O)CC(F)=CCOSPN=CC(=O)S,0.645648526427892
C=C1C=C(F)CCC1PNN=CSC=O,0.645648526427892
C=C1C(F)=CC(OPNNC(F)C(=O)Cl)=C1O,0.645648526427892
C=C1C(F)=CC(CPNNN=CC(O)F)=C1O,0.645648526427892
C=C1C(F)=CC(CPNNC(P)C(=O)Cl)=C1O,0.645648526427892
C=C1C(F)=CC(CPNNC(F)C(=O)F)C1O,0.645648526427892
C=C1C(F)=CC(CPNNC(Cl)C(N)=O)=C1O,0.645648526427892
C=C1C(F)=CC(CPNNC(Cl)C(=O)F)=C1C,0.645648526427892
C=C(PNN=C(F)C(=O)F)C1=COC=C(F)C1,0.645648526427892
C=C(OCC(F)=CNP=CN(C=O)C=CCl)[N+](=O)[O-],0.645648526427892
C=C(N)NC(=O)C=PNC=C(F)COC=CF,0.645648526427892
C=C(N)N=C(O)C=PNC=C(F)COC(=C)F,0.645648526427892
C=C(F)[PH]#[SH]=CC(=O)C=C(O)C#SC(=C)F,0.645648526427892
C=C(F)[PH]#[SH]=CC(=O)C(=NCC)NC=O,0.645648526427892
C=C(F)[PH]#[SH]=CC(=O)C(=NCC(=O)O)NC(=O)F,0.645648526427892
C=C(F)[PH]#[SH]=C=CC(=O)C(N=COF)NS,0.645648526427892
C=C(F)[PH]#[SH]=C=CC(=O)C(C)=NCCCl,0.645648526427892
C=C(F)[PH]#[SH]=C=C1C(=O)C(NSF)=NCC1Cl,0.645648526427892
C=C(F)[PH]#[SH]=C=C1C(=O)C(NF)=NC1C(=C)Br,0.645648526427892
C=C(F)[PH]#[SH]=C=C(O)CC1=C(O)C=C(F)C1,0.645648526427892
C=C(F)[PH]#[SH]=C=C(N=CC=O)C(=NCCCl)NC(=O)F,0.645648526427892
C=C(F)[O+]=C=C(CC)CPONN=CC(=O)F,0.645648526427892
C=C(F)S[PH]#[SH]=C=C(O)C(=O)C=C=[SH]#[PH]CF,0.645648526427892
C=C(F)SC1=NN[PH](CC2=CC=C(F)C2)=C1,0.645648526427892
C=C(F)S#CC(F)=CCPNN=C(Cl)PC,0.645648526427892
C=C(F)ON=C(N=COF)C(=O)C=C=[SH]#[PH]C(=C)F,0.645648526427892
C=C(F)OCPCC1=CC=C(F)CO1,0.645648526427892
C=C(F)OCPCC1=C(O)CC(F)=C1,0.645648526427892
C=C(F)OCP1CC=C(O)C=C(F)C1,0.645648526427892
C=C(F)OCOCC(F)=C1NP=CC(=O)N1Cl,0.645648526427892
C=C(F)OCC[PH]1=CC(C(O)F)=NN1,0.645648526427892
C=C(F)OCC(NP=C(S)C(=O)NF)OCF,0.645648526427892
C=C(F)OCC(F)=C[PH]1=COCC(F)=C1,0.645648526427892
C=C(F)OCC(F)=CSNP=CC(=O)NC(=O)O,0.645648526427892
C=C(F)OCC(F)=CP=CC(=O)NC(Cl)=CF,0.645648526427892
C=C(F)OCC(F)=CNPC(O)=NC,0.645648526427892
C=C(F)OCC(F)=CNP=CNN=C(CF)C(=O)F,0.645648526427892
C=C(F)OCC(F)=CNP=CC(O)=NN=S(CCl)C(=O)F,0.645648526427892
C=C(F)OCC(F)=CNP=CC(O)=NN,0.645648526427892
C=C(F)OCC(F)=CNP=CC(=O)NN=C(CCl)C(F)=S,0.645648526427892
C=C(F)OCC(F)=CNP=CC(=O)NC(=O)Cl,0.645648526427892
C=C(F)OCC(F)=CC[PH]1=CC(C(O)F)=NN1,0.645648526427892
C=C(F)OCC(F)=CC(=NCC(C)=O)NC(=O)F,0.645648526427892
C=C(F)OCC(F)=C1C(NC(=O)F)=NCC1Cl,0.645648526427892
C=C(F)OCC(Cl)=CNP=CC(O)=NC(Cl)CCl,0.645648526427892
C=C(F)OCC(=NNPCC=CCF)C(=O)F,0.645648526427892
C=C(F)OC=CC(=C)PNN=C(CCl)N=CO,0.645648526427892
C=C(F)OC=CC(=C)PNC1=C(F)COC(Cl)=C1,0.645648526427892
C=C(F)OC1=CC(=C)PN1N=C(CF)C(=O)F,0.645648526427892
C=C(F)OC(=O)C(F)=CNP=CN(C=O)CCl,0.645648526427892
C=C(F)N(C=O)C[PH]1=CC(C(O)F)=NN1,0.645648526427892
C=C(F)COC(C)=CNNN=C(CCl)C(=O)F,0.645648526427892
C=C(F)CCC(F)=CNP=CN(C=O)C(=C)Cl,0.645648526427892
C=C(F)CC(O)=CCPNN=CC(=O)S,0.645648526427892
C=C(F)CC(F)=CNP=CN(C=O)CC=CCl,0.645648526427892
C=C(F)C=CCSCPNN=CC(=O)O,0.645648526427892
C=C(F)C=CCC(S)PNN=CC(=O)O,0.645648526427892
C=C(F)C(CCl)=NNPCC1=COCC(F)=C1,0.645648526427892
C=C(F)C(CCl)=NNPCC1=CC=C(F)CO1,0.645648526427892
C=C(F)C(CCl)=NNPCC1=C(O)CC(F)=C1,0.645648526427892
C=C(F)C(CCl)=NNPC1=CC=C(F)COC1,0.645648526427892
C=C(F)C(C1C=CC(F)=C1)[PH]1=CC(C(=O)O)=NN1,0.645648526427892
C=C(F)C(=O)C(C=PNC1=C(F)C=C(O)C1)=NC,0.645648526427892
C=C(F)C(=O)C(C=PC(=N)C1=C(O)CC(F)=C1)=NN,0.645648526427892
C=C(F)C(=NNPC1=CC(F)COC1)OCF,0.645648526427892
C=C(F)C(=C)NC(=O)C=PN=C=C(F)COC=CF,0.645648526427892
C=C(Cl)[PH]#[SH]=C=C(O)C(=NCCCl)NC=O,0.645648526427892
C=C(Cl)SC(=NNPCC=CC=C=NCF)OC(=O)F,0.645648526427892
C=C(Cl)OCC(F)NP=CC(=O)NCCl,0.645648526427892
C=C(Cl)OCC(F)=CNP=Cc1occ(F)c1C,0.645648526427892
C=C(Cl)OCC(F)=CCP=CC(COCl)=NN,0.645648526427892
C=C(Cl)OCC(F)=C1NP=CC(=O)N1C(=C)Cl,0.645648526427892
C=C(Cl)OC(F)C[N-]C[PH]1=CC(C(O)F)=NN1,0.645648526427892
C=C(Cl)Nc1c(F)coc1CPNN=C(CSCl)C(=O)F,0.645648526427892
C=C(Cl)NCC1=C(F)C(Cl)C=C1C=PNN=CO,0.645648526427892
C=C(Cl)NC(=O)[PH]1=CC2=C(Cl)CC(F)=C2C1C(O)F,0.645648526427892
C=C(Cl)NC(=O)NC1=C(O)CC(C)=C1,0.645648526427892
C=C(Cl)NC(=O)C=PSNC=C(C#N)C1OC1=CF,0.645648526427892
C=C(Cl)NC(=O)C=PNC=C(F)NN=C(CCl)C(=O)F,0.645648526427892
C=C(Cl)NC(=O)C=PNC=C(F)CON=S(CCl)C(=O)F,0.645648526427892
C=C(Cl)NC(=O)C=PNC=C(COC(Br)CF)C(=O)F,0.645648526427892
C=C(Cl)NC(=O)C=PNC1=C(Cl)C=C(F)OC1,0.645648526427892
C=C(Cl)NC(=O)C(S)=PNC=C(F)C#SCF,0.645648526427892
C=C(Cl)NC(=O)C(F)=PNSC=C(F)COC=C(C)F,0.645648526427892
C=C(Cl)N=COPNC=C(F)COCCl,0.645648526427892
C=C(Cl)N=CC1=C(F)OC(Cl)=CC1CCF,0.645648526427892
C=C(Cl)N=C1C=PCC(=C(F)CO)C=C1Cl,0.645648526427892
C=C(Cl)N=C(O)C=PNC=C(N)COC(=C)F,0.645648526427892
C=C(Cl)N=C(O)C=PNC=C(F)OOC(=C)F,0.645648526427892
C=C(Cl)N=C(O)C=PNC=C(F)CON,0.645648526427892
C=C(Cl)N=C(O)C=PNC=C(F)COCCCl,0.645648526427892
C=C(Cl)N=C(O)C=PNC=C(F)COC(=O)F,0.645648526427892
C=C(Cl)N=C(O)C=PNC=C(F)CC=CCF,0.645648526427892
C=C(Cl)N=C(O)C=PNC=C(F)CC(S)=C(F)COCl,0.645648526427892
C=C(Cl)N=C(O)C=PNC=C(Cl)C1=COC=C(F)C1,0.645648526427892
C=C(Cl)N=C(O)C=PN1C=C(Cl)COC1=CF,0.645648526427892
C=C(Cl)N=C(F)C=PCC=C(F)COC(=C)C=O,0.645648526427892
C=C(Cl)N=C(CC(F)=S)C(=O)C=C1C=[SH]#[PH]=C(F)C1,0.645648526427892
C=C(Cl)N=C(C=O)C=PNC=C(F)COC(=C)C#N,0.645648526427892
C=C(Cl)N1C(=O)C=PNC1=C(F)COCOF,0.645648526427892
C=C(Cl)CN=C(SCl)C(O)=C=[SH]#[PH]C(=C)F,0.645648526427892
C=C(Cl)CN=C(NP=CC(O)=NC(=C)Cl)NC(=O)F,0.645648526427892
C=C(Cl)CN=C(NC(=O)F)C(O)=C=S(F)#[PH]CC=CF,0.645648526427892
C=C(Cl)CN=C(NC(=O)F)C(=C=[SH]#[PH]CF)OC=CF,0.645648526427892
C=C(Cl)CN=C(Cl)C(O)=C=[SH]#[PH]SC(=C)F,0.645648526427892
C=C(Cl)CN=C(CC1=C(F)COC(F)=C1)NC(=O)F,0.645648526427892
C=C(Cl)CN=C(C)C(O)=C=[SH]#[PH]C(=C)F,0.645648526427892
C=C(Cl)CN=C(C)C(=O)C=[SH]#[PH]C(=C)F,0.645648526427892
C=C(Cl)CN=C(C(O)=C[SH]#[PH]F)N(Br)C=O,0.645648526427892
C=C(Cl)CN=C(C(O)=C=[SH]#[PH]C(=C)F)N(C)Br,0.645648526427892
C=C(Cl)C1C=[PH](CC2=C(F)COC(F)=C2)NN1,0.645648526427892
C=C(CPNN=C(CCl)C(=O)Cl)CC(F)=CO,0.645648526427892
C=C(CF)CC(F)=CNP=CN(C=O)C(=C)Cl,0.645648526427892
C=C(C=CC(F)C(=C)Cl)C=PNN=CC(O)F,0.645648526427892
C=C(C)NC(=O)C(S)=PNC=C(F)OC,0.645648526427892
C=C(Br)CN=C(C=C=[SH]#[PH]C(=C)F)NF,0.645648526427892
C#Cc1coc(CPNN=C(CCl)C(=O)F)c1C,0.645648526427892
C#CP=NNPCC1=CC(Cl)CC=C1F,0.645648526427892
C#COCC1CC(F)=CC(Cl)=C=C=[PH]1NN=CO,0.645648526427892
C#COCC1C2C(F)=CC(Cl)=C2C=[PH]1NN=CO,0.645648526427892
C#CCc1oc(O)cc1C[PH]1=C(F)C(Cl)C=NN1,0.645648526427892
C#CCOCC1=C(Cl)C(F)C=CC1=PNN=CO,0.645648526427892
C#CCOC=NNP=C=CC(C=CCl)=C(F)CO,0.645648526427892
C#CCOC1C2C(F)=CC(Cl)=C2C=[PH]1NN=CO,0.645648526427892
C#CCOC1C2C(Cl)=CC(F)=C2C=[PH]1NN=CO,0.645648526427892
C#CCOC1C2=C(F)CC(Cl)=C2C=[PH]1NN=CO,0.645648526427892
C#CCOC1C(O)=NN[PH]1=CC1=C(Cl)C=C(F)C1,0.645648526427892
C#CCOC1C(O)=NN[PH]1=C1C=C(F)CC(Cl)=C1,0.645648526427892
C#CCC(=NNPCC1=COCC(F)=C1)C(=O)F,0.645648526427892
C#CCC(=NNPCC1=CC=C(F)CO1)C(=O)F,0.645648526427892
C#CCC(=NNPC=C(F)CCC=C=O)C(=O)F,0.645648526427892
C#CCC(=NNPC=C(F)CCC1=CO1)C(=O)F,0.645648526427892
C#CCC(=NNPC1=CC=C(F)COC1)C(=O)F,0.645648526427892
C#CC=NN[PH]1C2C=C(F)CC(Cl)=C2C1OCF,0.645648526427892
C#CC=NN[PH]1=C(F)C2=C(Cl)OCC(F)=C2C1,0.645648526427892
C#CC=COCC(F)=CNPOC=NC(Cl)=C=C,0.645648526427892
C#CC=CC(C=C=PNN=CC(O)F)=C(F)CO,0.645648526427892
C#CC1C=NN[PH](Cc2cc(O)oc2CF)=C1Cl,0.645648526427892
C#CC1C=NN[PH](CC2=CC(F)OC(O)=C2)=C1Cl,0.645648526427892
C#CC1C=NN[PH](CC2=C(Cl)C=C(F)OC2)=CO1,0.645648526427892
C#CC1C=NN[PH](CC2=C(CF)OC2=CO)=C1Cl,0.645648526427892
C#CC1C=CC(=PNN=CO)C(COCF)=C1Cl,0.645648526427892
C#CC1C=CC(=CCPNN=C(CCl)C(=O)F)O1,0.645648526427892
C#CC1C=C2C[PH](=CC=C(Cl)O1)NN=CC(F)O2,0.645648526427892
C#CC1C=C(C[PH]2=NN=CC(O)(F)C2)C=C(Cl)O1,0.645648526427892
C#CC1C=C(C[PH]2=C(Cl)C(F)C=NN2)C=C(O)O1,0.645648526427892
C#CC1C=C(C=PNN=CO)C(CCOF)=C1F,0.645648526427892
C#CC1=COC=C(CPNN=C(CCl)C(=O)F)C1,0.645648526427892
C#CC1=COC(Cl)=CC=[PH]2CC1C(O)(F)C=NN2,0.645648526427892
C#CC1=COC(Cl)=C2C=[PH](NN=CC(O)F)CC12,0.645648526427892
C#CC1=CNN=C(C(O)F)C=[PH]=CC=CC(F)O1,0.645648526427892
C#CC1=CN2N=C(C(O)F)C=[PH]2CC=CC(F)O1,0.645648526427892
C#CC1=CC[PH]2=NN=C(COC(F)=C1)C(O)(F)C2,0.645648526427892
C#CC1=CC=[PH]2CC(C(F)=CO1)C(O)(F)C=NN2,0.645648526427892
C#CC1=CC=[PH](NN=CC(O)F)CC=C=C(Cl)O1,0.645648526427892
C#CC1=CC2C[PH](NN=CC(O)F)=CC2=C(F)O1,0.645648526427892
C#CC1=CC(O)=CC1CPN=CNC(Cl)C(=O)F,0.645648526427892
C#CC1=CC(F)=C(C=[PH]2CC(C(O)F)=NN2)CO1,0.645648526427892
C#CC1=CC(Cl)=CC[PH]2=NN=C(CO1)C(O)(F)C2,0.645648526427892
C#CC1=CC(Cl)=C2C=[PH](NN=CC(O)F)CC2O1,0.645648526427892
C#CC1=CC(Cl)=C2C(CC(O)(F)C=NN=[PH]2C)O1,0.645648526427892
C#CC1=CC(Cl)=C(CC=PNN=CC(O)F)CO1,0.645648526427892
C#CC1=CC(Cl)=C(C=PNN=CO)C1COCF,0.645648526427892
C#CC1=CC(C[PH]2=NN=CC(O)(F)C2)=CC(F)O1,0.645648526427892
C#CC1=CC(C[PH]2=CC(O)(F)C=NN2)=C(F)CO1,0.645648526427892
C#CC1=CC(C=[PH]2NN=C(O)C2C(O)F)=C(Cl)C1,0.645648526427892
C#CC1=CC(=[PH]2NN=C(O)C2OCF)CC(Cl)=C1,0.645648526427892
C#CC1=CC(=[PH]2NN=C(O)C2OCF)C=C(F)C1,0.645648526427892
C#CC1=CC(=PNN=CO)C(COCF)=C(Cl)C1,0.645648526427892
C#CC1=C=C[PH](NN=CC(O)F)=CC=C(Cl)OC1,0.645648526427892
C#CC1=C2OC=NN[PH](=CC=C(Cl)C1)C2C(O)F,0.645648526427892
C#CC1=C2C[PH](NN=CC(O)F)=CC2=CC(F)O1,0.645648526427892
C#CC1=C2C[PH](NN=CC(O)(O)F)=CC2=C(Cl)C1,0.645648526427892
C#CC1=C2C=[PH](NN=CO)C(OCF)C2=C(F)C1,0.645648526427892
C#CC1=C2C=[PH](NN=CO)C(COF)C2C(F)=C1,0.645648526427892
C#CC1=C2C=[PH](NN=CO)C(C(O)F)C2C(F)=C1,0.645648526427892
C#CC1=C2C=[PH](NN=CO)C(C(O)F)C2=C(F)C1,0.645648526427892
C#CC1=C2C=[PH](NN=CC(O)F)CC2C=C(Cl)O1,0.645648526427892
C#CC1=C2C=[PH](NN=CC(O)F)CC2C(F)=CO1,0.645648526427892
C#CC1=C2C=[PH](NN=CC(O)F)CC2=CC(F)O1,0.645648526427892
C#CC1=C2C=[PH](NN=CC(O)F)CC2=C(F)CO1,0.645648526427892
C#CC1=C2C=[PH](NN=C(O)OCF)CC2=C(F)C1,0.645648526427892
C#CC1=C2C(=C(Cl)C1)C=[PH](NN=CO)C2OCF,0.645648526427892
C#CC1=C(F)OCC1C[PH]1=NN=CC(F)(C=O)C1,0.645648526427892
C#CC1=C(F)OC=C(C[PH]2=CC(O)(F)C=NN2)C1,0.645648526427892
C#CC1=C(F)OC=C(CC=PNN=CC(O)F)C1,0.645648526427892
C#CC1=C(F)C=C2C=[PH](NN=CO)C(OCF)C21,0.645648526427892
C#CC1=C(F)C2C=[PH](NN=CC(O)F)CC2=CO1,0.645648526427892
C#CC1=C(F)C2C=[PH](CC2=CO)NN=C1C(O)F,0.645648526427892
C#CC1=C(Cl)OC=C(C[PH]2=NN=CC(O)(F)C2)C1,0.645648526427892
C#CC1=C(Cl)OC=C(C[PH]2=CC(O)(F)C=NN2)C1,0.645648526427892
C#CC1=C(Cl)C(COCF)C(C=PNN=CO)=C1,0.645648526427892
C#CC1=C(C[PH]2=COC(F)C=NN2)C=C(Cl)OC1,0.645648526427892
C#CC1=C(C[PH]2=CC(O)(F)C=NN2)C=C(Cl)OC1,0.645648526427892
C#CC1=C(C[PH]2=CC(C(F)Cl)=NN2)C=C(O)OC1,0.645648526427892
C#CC1=C(CPNN=C(CCl)C(=O)F)C=C(O)C1,0.645648526427892
C#CC1=C(CP=CC(=NN)C(O)F)C=C(Cl)OC1,0.645648526427892
C#CC1=C(C=[PH]2NN=C(O)C2OCF)CC(F)=C1,0.645648526427892
C#CC1=C(C=[PH]2NN=C(O)C2OCF)C=C(F)C1,0.645648526427892
C#CC1=C(C=[PH]2NN=C(O)C2C(O)F)CC(F)=C1,0.645648526427892
C#CC1=C(C=PNN=CO)C(COCF)C(Cl)=C1,0.645648526427892
C#CC1=C(C=PNN=CO)C(CCOF)=C(F)C1,0.645648526427892
C#CC1(O)C=NN[PH]2=CC=C(Cl)OC=C(F)C1C2,0.645648526427892
C#CC1(O)C=NN[PH](CC=CC2(F)C=C(Cl)O2)=C1,0.645648526427892
C#CC(O)C=NN[PH]1=CC=C(F)OC(Cl)C#CC1,0.645648526427892
C#CC(O)C=NN[PH]1=CC=C(Cl)OCC(F)=C=C1,0.645648526427892
C#CC(O)C=NN[PH]1=CC=C(Cl)OC(F)C#CC1,0.645648526427892
C#CC(O)C=NN[PH]1=CC2=C(F)OC(Cl)=CC2C1,0.645648526427892
C#CC(O)C=NN[PH]1=CC2=C(Cl)OC=C(F)C2C1,0.645648526427892
C#CC(O)C=NN[PH]1=CC2=C(Cl)OC(F)C=C2C1,0.645648526427892
C#CC(O)C=NNP=C=CC(C=CCl)=C(F)CO,0.645648526427892
C#CC(O)C=NC=C(F)CC(Cl)=C=C=PNCO,0.645648526427892
C#CC(O)C1C2C(F)=CC(Cl)=C2C=[PH]1NN=CO,0.645648526427892
C#CC(O)C1C(O)=NN[PH]1=CC1=C(Cl)CC(F)=C1,0.645648526427892
C#CC(O)C1=NN[PH](CC2=CC(F)OC(Cl)=C2)=C1,0.645648526427892
C#CC(O)C1=NN[PH](CC2=C(Cl)C=C(F)OC2)=C1,0.645648526427892
C#CC(O)C1=NN2C=C(Cl)OC(F)C=CC[PH]2=C1,0.645648526427892
C#CC(O)C(C=PCC1=CC(F)OC(Cl)=C1)=NN,0.645648526427892
C#CC(O)(O)C=NN[PH]1=CC2=C(Cl)CC(F)=C2C1,0.645648526427892
C#CC(NNPCc1ccc(F)cc1O)C(=O)F,0.645648526427892
C#CC(F)C1=NN[PH](CC2=C(F)COC(O)=C2)=C1,0.645648526427892
C#CC(F)=C(C=C=PNN=COCF)C=CCl,0.645648526427892
C#CC(F)=C(C=C=PNN=CC(O)F)C=CCl,0.645648526427892
C#CC(Cl)C1=NN[PH](CC2=C(F)COC(O)=C2)=C1,0.645648526427892
C#CC(CO)=C(C=C=PNN=CCOF)C=CCl,0.645648526427892
C#CC(C=O)=CCC(F)=CPNN=C(C=O)CCl,0.645648526427892
C#CC(C=C=PNN=CC(O)F)=C(CO)N=CO,0.645648526427892
C#CC(=O)CC=NN1CC2(F)COC(Cl)=CC=[PH]12,0.645648526427892
C#CC(=O)C(CCl)=NNPCC1C=CC(F)=CO1,0.645648526427892
C#CC(=O)C(CCl)=NNPCC1=COCC(F)=C1,0.645648526427892
C#CC(=NNPCC=CC=C(Cl)C=O)OCl,0.645648526427892
C#CC(=CPNN=C(CCl)C(=O)F)CCC=C=O,0.645648526427892
C#CC(=CNP=CN(C=O)C=CCl)COC(=C)F,0.645648526427892
C#CC(=CC=CCPNN=C(CCl)C(=O)F)OC#[O+],0.645648526427892
C#CC(=CC(Cl)=CC)OCC1=NN=PCC1(O)F,0.645648526427892
[O-]NN[PH]1=CC=C(Cl)OC(F)C=CC1,0.635638673826052
[O-]CCNN[PH](=C=[O+]Cl)CC1=C(F)COC(F)=C1,0.635638673826052
[O-]CC=NN[PH](=C=C=CCl)CC1=C(F)COC(F)=C1,0.635638673826052
[O-]CC1=NN[PH](CC2=C(N=CO)COC(F)=C2)=C1Cl,0.635638673826052
[O-]CC1=NNN[PH](CC2C=C(F)OCC2F)=C1Cl,0.635638673826052
[O-]CC(F)=CC[PH]1=NN=CC(F)OC1,0.635638673826052
[O-]CC(=NC(Cl)CCl)C1=C(O)C=C(F)C1,0.635638673826052
[O-]C1C=N[PH](CC2=C(F)COC(F)=C2)=C1Cl,0.635638673826052
[O-]C1C=NN[PH](CC=C(F)COF)=C1Cl,0.635638673826052
[O-]C1=CC=[PH]2CC(C=C(O)O1)OC(F)C=NN2,0.635638673826052
[O-]C1=CC(F)=[PH](Cc2cc(F)oc2Cl)NC1,0.635638673826052
[O-]C1(F)C(CCl)=NNPC1c1cc(F)cc(Cl)c1,0.635638673826052
[O-]C(O)CN[PH]1=CC=C(F)OC(Cl)=C=[O+]C1,0.635638673826052
[O-]C(F)C(CCl)=[PH]=NNPCC1=C(O)CC(F)=C1,0.635638673826052
[O+]#CC1C2=C(F)CC(Cl)=C2C=[PH]1NN=CO,0.635638673826052
[N-]=CC=CC=CCPC=NN=CC(=O)O,0.635638673826052
[N-]=CC(=NNPCC=CC=C(C=O)C(O)F)C(=O)F,0.635638673826052
[N-]=C=C(F)C=CC=[PH]1CC(O)(F)C=NN1,0.635638673826052
Oc1coc(F)c1C[PH]1=C(Cl)C(F)C=NN1,0.635638673826052
Oc1cccc(C=[PH]2CC(C(O)F)=NN2)c1,0.635638673826052
Oc1ccc2c(c1)C[PH](NN=CC(O)F)=C2,0.635638673826052
Oc1cc([PH]2=C(Cl)C(F)C=NN2)c(CF)o1,0.635638673826052
Oc1cc(NPC2C=CC(F)C2)c(CF)o1,0.635638673826052
Oc1cc(C[PH]2=CC(C(F)Cl)=NN2)c(F)o1,0.635638673826052
Oc1cc(C[PH]2=C(F)C(Cl)C=NN2)c(F)o1,0.635638673826052
Oc1cc(C[PH]2=C(F)C(Cl)C=NN2)c(CCF)o1,0.635638673826052
Oc1cc(C[PH]2=C(F)C(Cl)=CC(Cl)=N2)c(CF)o1,0.635638673826052
Oc1cc(C[PH]2=C(F)C(Cl)=C(F)C=N2)c(CF)o1,0.635638673826052
Oc1cc(C[PH]2=C(F)C(Cl)=C(Cl)C=N2)c(CF)o1,0.635638673826052
Oc1cc(C[PH]2=C(Cl)C(F)C=NN2)c(F)o1,0.635638673826052
Oc1cc(C[PH]2=C(Cl)C(F)C=NN2)c(CCF)o1,0.635638673826052
Oc1cc(C[PH]2=C(Cl)C(F)=NN2)c(CF)o1,0.635638673826052
