smiles,c11h24
CCCCC(O)CCC,3.843021085526093e-05
CCCCC(CC)SC,3.843021085526093e-05
CCCCC(CC)OC,3.843021085526093e-05
CCCCC(CC)CS,3.843021085526093e-05
CCCCC(CC)CO,3.843021085526093e-05
CCCCC(C)SCC,3.843021085526093e-05
CCCCC(C)OCC,3.843021085526093e-05
CCCCC(C)C[N-]C,3.843021085526093e-05
CCCCC(C)CSC,3.843021085526093e-05
CCCCC(C)COC,3.843021085526093e-05
CCCCC(C)CCO,3.843021085526093e-05
CCCCC(C)C=[SH]C,3.843021085526093e-05
CCCCC(C)C(C)S,3.843021085526093e-05
CCCCC(C)C(C)O,3.843021085526093e-05
CCCCC(C)=S(C)C,3.843021085526093e-05
CCCCC(C)(S)CC,3.843021085526093e-05
CCCCC(C)(C)[N-]C,3.843021085526093e-05
CCCCC(C)(C)SC,3.843021085526093e-05
CCCCC(C)(C)OC(=O)NC(CC(C)C)C(N)=O,3.843021085526093e-05
CCCCC(C)(C)OC,3.843021085526093e-05
CCCCC(C)(C)CO,3.843021085526093e-05
CCCC=[SH]C(C)CC,3.843021085526093e-05
CCCC1c2cc3c(cc2CCCC1O)n(C)c(=O)n3C,3.843021085526093e-05
CCCC(S)CC(C)C,3.843021085526093e-05
CCCC(S)C(C)CC,3.843021085526093e-05
CCCC(S)C(C)(C)C,3.843021085526093e-05
CCCC(OC)C(C)C,3.843021085526093e-05
CCCC(O)C(C)CC,3.843021085526093e-05
CCCC(O)C(C)(C)C,3.843021085526093e-05
CCCC(CO)CCC,3.843021085526093e-05
CCCC(CO)C(C)C,3.843021085526093e-05
CCCC(CCC)[N-]C,3.843021085526093e-05
CCCC(CCC)OC,3.843021085526093e-05
CCCC(CC)SCC,3.843021085526093e-05
CCCC(CC)OCC,3.843021085526093e-05
CCCC(CC)CSC,3.843021085526093e-05
CCCC(CC)COC,3.843021085526093e-05
CCCC(CC)CCS,3.843021085526093e-05
CCCC(CC)CCO,3.843021085526093e-05
CCCC(C)OC(C)C,3.843021085526093e-05
CCCC(C)C[N-]CC,3.843021085526093e-05
CCCC(C)CSCC,3.843021085526093e-05
CCCC(C)COCC,3.843021085526093e-05
CCCC(C)CC[N-]C,3.843021085526093e-05
CCCC(C)CCOC,3.843021085526093e-05
CCCC(C)CCCO,3.843021085526093e-05
CCCC(C)CC=[SH]C,3.843021085526093e-05
CCCC(C)CC(C)S,3.843021085526093e-05
CCCC(C)CC(C)O,3.843021085526093e-05
CCCC(C)C(C)[N-]C,3.843021085526093e-05
CCCC(C)C(C)SC,3.843021085526093e-05
CCCC(C)C(C)OC,3.843021085526093e-05
CCCC(C)C(C)=[SH]C,3.843021085526093e-05
CCCC(C)C(C)(C)S,3.843021085526093e-05
CCCC(C)(O)C(C)C,3.843021085526093e-05
CCCC(C)(CC)SC,3.843021085526093e-05
CCCC(C)(CC)OC,3.843021085526093e-05
CCCC(C)(CC)CS,3.843021085526093e-05
CCCC(C)(CC)CO,3.843021085526093e-05
CCCC(C)(C)SCC,3.843021085526093e-05
CCCC(C)(C)OCC,3.843021085526093e-05
CCCC(C)(C)C[N-]C,3.843021085526093e-05
CCCC(C)(C)COC,3.843021085526093e-05
CCCC(C)(C)CCO,3.843021085526093e-05
CCC=S(C)CC(C)C,3.843021085526093e-05
CCC(S)CCC(C)C,3.843021085526093e-05
CCC(OC)C(C)(C)C,3.843021085526093e-05
CCC(O)CCC(C)C,3.843021085526093e-05
CCC(O)C(C)(C)CC,3.843021085526093e-05
CCC(CS)CC(C)C,3.843021085526093e-05
CCC(CS)C(C)(C)C,3.843021085526093e-05
CCC(COC)C(C)C,3.843021085526093e-05
CCC(CO)CC(C)C,3.843021085526093e-05
CCC(CCO)C(C)C,3.843021085526093e-05
CCC(CC)CCSC,3.843021085526093e-05
CCC(CC)CCOC,3.843021085526093e-05
CCC(CC)CCCS,3.843021085526093e-05
CCC(CC)CCCO,3.843021085526093e-05
CCC(CC)C(C)SC,3.843021085526093e-05
CCC(CC)C(C)OC,3.843021085526093e-05
CCC(CC)C(C)CO,3.843021085526093e-05
CCC(CC(C)C)[N-]C,3.843021085526093e-05
CCC(CC(C)C)OC,3.843021085526093e-05
CCC(C)SC(C)C=N[O+]=C=[O+]CN(C)C(C)CC,3.843021085526093e-05
CCC(C)C[SH]([O-])OCCN,3.843021085526093e-05
CCC(C)CCC[N-]C,3.843021085526093e-05
CCC(C)CCCSC,3.843021085526093e-05
CCC(C)CCCOP(=S)(Sc1ccccc1)N1CCOC1=O,3.843021085526093e-05
CCC(C)CCCOC,3.843021085526093e-05
CCC(C)CCCCS,3.843021085526093e-05
CCC(C)CCCCO,3.843021085526093e-05
CCC(C)CCC=[SH]C,3.843021085526093e-05
CCC(C)CCC(C)S,3.843021085526093e-05
CCC(C)CCC(C)O,3.843021085526093e-05
CCC(C)CC(O)CC,3.843021085526093e-05
CCC(C)CC(C)[N-]C,3.843021085526093e-05
CCC(C)CC(C)SC,3.843021085526093e-05
CCC(C)CC(C)OC,3.843021085526093e-05
CCC(C)CC(C)CO,3.843021085526093e-05
CCC(C)CC(=O)c1cn(CC)c2cc(I)ccc2c1=O,3.843021085526093e-05
CCC(C)C(CC)OC,3.843021085526093e-05
CCC(C)C(CC)CO,3.843021085526093e-05
CCC(C)C(C)COC,3.843021085526093e-05
CCC(C)C(C)C(C)O,3.843021085526093e-05
CCC(C)C(C)(C)CS,3.843021085526093e-05
CCC(C)(S)CC(C)C,3.843021085526093e-05
CCC(C)(OC)C(C)C,3.843021085526093e-05
CCC(C)(CC)COC,3.843021085526093e-05
CCC(C)(CC)C(C)O,3.843021085526093e-05
CCC(C)(C)CCSC,3.843021085526093e-05
CCC(C)(C)CCOC,3.843021085526093e-05
CCC(C)(C)CCCO,3.843021085526093e-05
CCC(C)(C)CC(C)O,3.843021085526093e-05
CCC(C)(C)C(C)SC,3.843021085526093e-05
CCC(C)(C)C(C)CS,3.843021085526093e-05
CC=[SH]CCCCCC,3.843021085526093e-05
CC(S)CCC(C)(C)C,3.843021085526093e-05
CC(S)CC(C)C(C)C,3.843021085526093e-05
CC(O)CCC(C)(C)C,3.843021085526093e-05
CC(CS)CC(C)(C)C,3.843021085526093e-05
CC(CCS)C(C)(C)C,3.843021085526093e-05
CC(CCO)C(C)(C)C,3.843021085526093e-05
CC(C)COC(C)(C)C,3.843021085526093e-05
CC(C)CCSC(C)C,3.843021085526093e-05
CC(C)CCOC(C)C,3.843021085526093e-05
CC(C)CCCCCS,3.843021085526093e-05
CC(C)CCCCCO,3.843021085526093e-05
CC(C)CCCC(C)S,3.843021085526093e-05
CC(C)CCCC(C)O,3.843021085526093e-05
CC(C)CCC(C)CO,3.843021085526093e-05
CC(C)CCC(C)(C)O,3.843021085526093e-05
CC(C)CC(S)C(C)C,3.843021085526093e-05
CC(C)CC(C)(C)CS,3.843021085526093e-05
CC(C)CC(C)(C)CO,3.843021085526093e-05
CC(C)C(C)CCCO,3.843021085526093e-05
CC(C)C(C)C(C)CO,3.843021085526093e-05
CC(C)(CS)C1CCNCCC2(CC(N)=NCN2)C1,3.843021085526093e-05
CC(C)(C)CCCCO,3.843021085526093e-05
CC(C)(C)CC(C)(C)O,3.843021085526093e-05
CC(C)(C)C(C)(C)CO,3.843021085526093e-05
C=[SH]CCCCCCC,3.843021085526093e-05
C=[SH]CCCCC(C)C,3.843021085526093e-05
C=[SH]CCC(C)CCC,3.843021085526093e-05
C=[SH]CCC(C)(C)CC,3.843021085526093e-05
C=[SH]C(C)(C)CCCC,3.843021085526093e-05
C=CCC(C)C[SH](C)C,3.843021085526093e-05
Cc1cnc(NC(=O)CCc2nnc(N(C)C(=O)C3CCOC3)s2)s1,3.686185308684744e-05
CCCCCCC(C)(CC)C1=CCCC=C1,3.686185308684744e-05
C=C1CC(C(C)C)CC2(C)C(C)CCCC12,3.686185308684744e-05
[O-]CCCCCC1COCCO1,3.253047117267127e-05
OC(CNCCC1=CCCC1)COCc1ccccc1,3.253047117267127e-05
N#CCCCCCCOCCO,3.253047117267127e-05
C[N-]C(F)C(C)CCCC(C)=O,3.253047117267127e-05
CSC(C)CCC(C)CC(=O)[O-],3.253047117267127e-05
COCCN1CCC(NC(=O)C=Cc2cccc(Br)c2)CC1,3.253047117267127e-05
COCC(C)C1CCC(=O)CN1,3.253047117267127e-05
COC#[N+]CCCCCCCCl,3.253047117267127e-05
CCSCCc1nc(SCc2cccnc2)nc(CC)c1C,3.253047117267127e-05
CCN1C(O)C(O)C(O)C(O)C1CO,3.253047117267127e-05
CCCC[SH](CCC)S#[SH](C)CC(C)C,3.253047117267127e-05
CCCCOC(O)N1C=CCC1,3.253047117267127e-05
CCCCCn1c(C)c(CO)c2c1C(=O)C(C)=C(OC)C2=O,3.253047117267127e-05
CCCC(C)C(S)CCOC#N,3.253047117267127e-05
CCCC(=CC(N)=O)CSCC,3.253047117267127e-05
CCC(CCS[S+]([O-])CCC(C)=NC)c1ccc(O)cc1O,3.253047117267127e-05
CCC(C)C(C)C(C#N)N(CC1CC1)c1cccnc1,3.253047117267127e-05
CCC(C)(C=N)NCc1cccc2c1C1CC(N)C2C1,3.253047117267127e-05
CCC(=O)CCCSC(C)=PC,3.253047117267127e-05
CC1C(CC(=O)O)CCCP1C,3.253047117267127e-05
CC(Cc1ccn(C)n1)N(C)C,3.253047117267127e-05
CC(C)c1ccc(C=Cc2ccc(N)cc2)cc1,3.253047117267127e-05
CC(C)OC(=O)C(N)CCN=C(N)O,3.253047117267127e-05
CSOc1cc(C)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,3.1202884983619025e-05
CSC(CCCCCN=C[O-])CC1CCCC1C,3.1202884983619025e-05
CCCCNCCC1C#CC1,3.1202884983619025e-05
CCCCCCc1ccc(Nc2ccccc2)cc1,3.1202884983619025e-05
CCCCC=PCCC1C=C1,3.1202884983619025e-05
CCCC(C)CC12CN3CCN(CC(C3)C1O)C2,3.1202884983619025e-05
CCC(C)CCCCC(O)Cn1nc(C)cc1C,3.1202884983619025e-05
CCC(C)(C=N)NCC(C)C[S+]([O-])SCCN(C)C[O-],3.1202884983619025e-05
CC(=O)C(Cc1ccccc1)c1nnc(SCC(=O)N(C)C)o1,3.1202884983619025e-05
C=CN=C1CCCCCCC1,3.1202884983619025e-05
C=CCCC(C)C(C#N)CC,3.1202884983619025e-05
C=C=CCN1CCN(C(S)=NCOCON2CCCC2)CC1,3.1202884983619025e-05
C=C(CC#N)CCC(C)CC,3.1202884983619025e-05
C=C(C(C)=O)C(CC)CC(OCCSC)C(C)C,3.1202884983619025e-05
C#CCCC(Br)CCCCC,3.1202884983619025e-05
CCCC(F)(F)c1ccc(-c2cncnc2CC)cc1,2.6412671902497274e-05
CCC(CC)C(=S)SCc1cc(=O)c2ccccc2o1,2.6412671902497274e-05
CC(C)C1C=CC(NCc2coc(-c3cccs3)n2)=C1,2.6412671902497274e-05
Cc1ccc(Nc2nc3ncccc3n2CCCCO)cc1,2.235784407099575e-05
Cc1cc(NC(=O)NC=Cc2ccco2)ccc1C(C)(C)O,2.235784407099575e-05
C[Si]1(C)=CC=CC(S(=O)(=O)NN=Cc2ccc3c(c2)OCO3)O1,2.235784407099575e-05
COCCNCCCCN,2.235784407099575e-05
COCC(C)CCCC(C)(C)N1CCSCC1,2.235784407099575e-05
CNC(C)CCCCCCC(Br)CCCCF,2.235784407099575e-05
CNC(=O)CCCC(CCCCC(C)C)OC,2.235784407099575e-05
CCOCCCCCC(C)CCC(C)C(N)=O,2.235784407099575e-05
CCN(C)CCNC(C)O,2.235784407099575e-05
CCCS[S+]([O-])CCC(=NC)OC,2.235784407099575e-05
CCCOC=CCCCCOCCC(C)NC,2.235784407099575e-05
CCCNCCCNCS,2.235784407099575e-05
CCCC[O+]=CCN(C)CCCCCCCF,2.235784407099575e-05
CCCCSCCC(Br)COC(C)(C)CCC,2.235784407099575e-05
CCCCNC(C)OCCC(=O)C(CC)CC,2.235784407099575e-05
CCCCCOCCC1CCCP(C)C1CO,2.235784407099575e-05
CCCCCCNN1CCCN2CCCCC21,2.235784407099575e-05
CCCCCCCN=CC[SH]=CCCCCS,2.235784407099575e-05
CCCCCCCC(CC)CC(=O)N(C)OC,2.235784407099575e-05
CCCCCC1CCCC1N(CCN)CCCl,2.235784407099575e-05
CCC(C)CC[SH](F)NC,2.235784407099575e-05
CCC(C)CCCCCC(N)C(=O)OC(C)C,2.235784407099575e-05
CCC(C)CCC(CC)COC(=O)c1cccn1C,2.235784407099575e-05
CC(O)CNC(C)(C)CN,2.235784407099575e-05
CC(O)CC(C)(N)N(C)C,2.235784407099575e-05
CC(O)=Nc1c(O)nc(Nc2ccc(OC(C)C)cc2)n(O)c1=O,2.235784407099575e-05
CC(CCOC(=O)[S+](C)[O-])N(C)C,2.235784407099575e-05
CC(CCF)C(C)NCNCCCC1CCC1,2.235784407099575e-05
CC(CCCCC[O+]=CCCCCS)=[N+](C)C,2.235784407099575e-05
CC(CCCCCCCC[O-])NN1CCCC1,2.235784407099575e-05
CC(C)CCP(C)CCCCCCCN=C[O-],2.235784407099575e-05
CC(C)CCCCC(C)(C)CSCCCN=O,2.235784407099575e-05
CC(C)CC(C)(C)CCOC(=O)CCCCN,2.235784407099575e-05
CC(=O)Nc1nnc(SCC(=O)NCC2CCCO2)s1,2.235784407099575e-05
CC(=O)CC(C)CCCCCNCCCCO,2.235784407099575e-05
CC(=CS)N=CNC(=O)C(C)Sc1nnc(-c2ccncc2)n1C,2.235784407099575e-05
C=CCC(CCCCCCC)C[SH]([O-])OCC,2.235784407099575e-05
C1CCN(CCCNCCCN2CCCC2)C1,2.235784407099575e-05
Cc1cnc(NC(=O)CCN2CCN(c3ccccc3)CC2)s1,1.9730728141123113e-05
CSCCC(=O)c1cc(O)cc(OC2OC(CO)C(O)C(O)C2O)c1,1.9730728141123113e-05
CC[SH](C)C(C)CCCCCC(C)OC,1.9730728141123113e-05
CCP(C)CCCCCCC(C)CNC,1.9730728141123113e-05
CCNCPCCCCCC(C)C(C)C,1.9730728141123113e-05
CCN(C)CCN(C)C(C)CC(C)(C)C,1.9730728141123113e-05
CCCC[SH](C)CCCCCC(C)(C)S,1.9730728141123113e-05
CCCCOC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,1.9730728141123113e-05
CCCCNCCCCN(C)C(C)CC,1.9730728141123113e-05
CCCCCc1ccc2c(c1)C1(C)CCNC1N2C,1.9730728141123113e-05
CCCCCNCCCCCC(C)NC,1.9730728141123113e-05
CCCCCN(CC)CCN(C)C(C)C,1.9730728141123113e-05
CCCCCCCCCNCNCCC,1.9730728141123113e-05
CCCCCCCCCNCCCCN,1.9730728141123113e-05
CCCCCCCCCCO[Si](C)(C)C,1.9730728141123113e-05
CCCCCCCC(C)C(=O)c1ccccc1OC,1.9730728141123113e-05
CCCCC(C)NCCCNC(C)(C)C,1.9730728141123113e-05
CCCCC(C)CCS#[SH](C)CC(C)C,1.9730728141123113e-05
CCCC(P)CCCCCC(C)CCP,1.9730728141123113e-05
CCC(CC)CCC1=C(C=O)CC2=C1OCC2(C)C,1.9730728141123113e-05
CCC(C)C1c2[nH]cnc2CCN1C(=O)OCc1cccnc1,1.9730728141123113e-05
CCC(C)(CCN)NCC(C)CC(C)C,1.9730728141123113e-05
CCC(Br)Cc1ccc(C(=S)NNCC(C)CNC)cc1,1.9730728141123113e-05
CC(C)(COCCO)N1C=NCNC(c2ccc(C#N)cc2)=C1,1.9730728141123113e-05
CC(=O)N1CCC(c2ccnc(NCCC(C)(C)C)n2)C1,1.9730728141123113e-05
C=C=CC(F)=CCC1(c2ccnc(OC(C)C)c2)N=C[SH](C)N1,1.9730728141123113e-05
O=CCCCNCCCC(=O)Nc1nnc(C2CC(O)C(CO)O2)s1,1.973072814112311e-05
CSC(C)c1ccc(C(C)=O)cc1CSc1ncccn1,1.973072814112311e-05
COCC(C)S(=O)(=O)NCc1ccc(Cl)cc1,1.973072814112311e-05
C=Cc1cccc(C=CC(=O)CCCCC(C)C)c1,1.973072814112311e-05
CSCC(C)CCCCC#N,1.8925506414051873e-05
CSC(C)CC(C)CCC#N,1.8925506414051873e-05
CCOCCC1CCCC=N1,1.8925506414051873e-05
CCN1CCC(=O)C(C)C1C,1.8925506414051873e-05
CCCSCCC(C)CC#N,1.8925506414051873e-05
CCCSC(C)CC(C)C#N,1.8925506414051873e-05
CCCCC[N-]CCCC#N,1.8925506414051873e-05
CCCCCN1CCCC1=O,1.8925506414051873e-05
CCCCCC(C)=NC(C)=O,1.8925506414051873e-05
CCCCC1=CN(C)CCO1,1.8925506414051873e-05
CCCC(CC)SC(C)C#N,1.8925506414051873e-05
CCCC(C)C(CC)OC#N,1.8925506414051873e-05
CCCC(C)C(=O)C(F)CC,1.8925506414051873e-05
CCCC(C)(C)N=CC(C)=O,1.8925506414051873e-05
CCCC(=O)CC(CC)CI,1.8925506414051873e-05
CCC(CCCC(C)=O)=NC,1.8925506414051873e-05
CCC(CCCC#N)COC,1.8925506414051873e-05
CCC(C)N1C=C(CO)CC1,1.8925506414051873e-05
CCC(C)C(C)C(C)SC#N,1.8925506414051873e-05
CCC(=O)NC1CCCCC1,1.8925506414051873e-05
CC1(C)CCCC(C(N)=O)C1,1.8925506414051873e-05
CC(CC#N)CC(C)CCO,1.8925506414051873e-05
CC(C)C[SH]=CCCCC#N,1.8925506414051873e-05
CC(C)CCC(=N)CCC=O,1.8925506414051873e-05
CC(C)C(C#N)CC(C)(C)S,1.8925506414051873e-05
CC#[N+]C=PCCC(C)CC,1.8925506414051873e-05
C=CCOCCCCC=NC,1.8925506414051873e-05
C=CC(C)CCCCSN=C,1.8925506414051873e-05
ONC(Nc1ccc(Br)cc1)c1cccnc1N1CCCCC1,1.892550641405187e-05
NNC(=O)N(Cc1ccccc1)Cc1ccccc1,1.892550641405187e-05
Cc1cc(=O)oc2n[nH]c(CCOCCCS)c12,1.892550641405187e-05
CSC(=O)N1CCCC1C(=O)NCc1cccs1,1.892550641405187e-05
COc1cc(CCNC(=O)c2ccco2)ccc1C,1.892550641405187e-05
CCc1ccc(NC(=O)NCc2cccnc2)cc1,1.892550641405187e-05
CCN(CC)CC#SOC(=O)c1cc2cc(COC)ccc2o1,1.892550641405187e-05
CCCOCCNC(=S)n1nnc2ccccc21,1.892550641405187e-05
CCCCc1cc(O)c2c(C)c(C(=O)OCC)oc2c1C(N)=O,1.892550641405187e-05
CCCCCCCCCCCCCC,1.892550641405187e-05
CCCCCCCCCCCC(C)C,1.892550641405187e-05
CCCCCCCCCCC(C)CC,1.892550641405187e-05
CCCCCCCCCCC(C)(C)C,1.892550641405187e-05
CCCCCCCCCC(CC)CC,1.892550641405187e-05
CCCCCCCCCC(C)CCC,1.892550641405187e-05
CCCCCCCCCC(C)C(C)C,1.892550641405187e-05
CCCCCCCCCC(C)(C)CC,1.892550641405187e-05
CCCCCCCCC(CC)CCC,1.892550641405187e-05
CCCCCCCCC(CC)C(C)C,1.892550641405187e-05
CCCCCCCCC(C)CCCC,1.892550641405187e-05
CCCCCCCCC(C)CC(C)C,1.892550641405187e-05
CCCCCCCCC(C)C(C)CC,1.892550641405187e-05
CCCCCCCCC(C)C(C)(C)C,1.892550641405187e-05
CCCCCCCCC(C)(CC)CC,1.892550641405187e-05
CCCCCCCCC(C)(C)CCC,1.892550641405187e-05
CCCCCCCCC(C)(C)C(C)C,1.892550641405187e-05
CCCCCCCC(CCC)CCC,1.892550641405187e-05
CCCCCCCC(CCC)C(C)C,1.892550641405187e-05
CCCCCCCC(CC)CCCC,1.892550641405187e-05
CCCCCCCC(CC)CC(C)C,1.892550641405187e-05
CCCCCCCC(CC)C(C)CC,1.892550641405187e-05
CCCCCCCC(CC)C(C)(C)C,1.892550641405187e-05
CCCCCCCC(C)CCCCC,1.892550641405187e-05
CCCCCCCC(C)CCC(C)C,1.892550641405187e-05
CCCCCCCC(C)CC(C)CC,1.892550641405187e-05
CCCCCCCC(C)CC(C)(C)C,1.892550641405187e-05
CCCCCCCC(C)C(CC)CC,1.892550641405187e-05
CCCCCCCC(C)C(C)CCC,1.892550641405187e-05
CCCCCCCC(C)C(C)C(C)C,1.892550641405187e-05
CCCCCCCC(C)C(C)(C)CC,1.892550641405187e-05
CCCCCCCC(C)(CC)CCC,1.892550641405187e-05
CCCCCCCC(C)(CC)C(C)C,1.892550641405187e-05
CCCCCCCC(C)(C)CCCC,1.892550641405187e-05
CCCCCCCC(C)(C)CC(C)C,1.892550641405187e-05
CCCCCCCC(C)(C)C(C)CC,1.892550641405187e-05
CCCCCCCC(C)(C)C(C)(C)C,1.892550641405187e-05
CCCCCCCC,1.892550641405187e-05
CCCCCCC(CCCC)C(C)C,1.892550641405187e-05
CCCCCCC(CCC)CCCC,1.892550641405187e-05
CCCCCCC(CCC)CC(C)C,1.892550641405187e-05
CCCCCCC(CCC)C(C)CC,1.892550641405187e-05
CCCCCCC(CCC)C(C)(C)C,1.892550641405187e-05
CCCCCCC(CC)CCCCC,1.892550641405187e-05
CCCCCCC(CC)CCC(C)C,1.892550641405187e-05
CCCCCCC(CC)CC(C)CC,1.892550641405187e-05
CCCCCCC(CC)CC(C)(C)C,1.892550641405187e-05
CCCCCCC(CC)C(CC)CC,1.892550641405187e-05
CCCCCCC(CC)C(C)CCC,1.892550641405187e-05
CCCCCCC(CC)C(C)C(C)C,1.892550641405187e-05
CCCCCCC(CC)C(C)(C)CC,1.892550641405187e-05
CCCCCCC(CC(C)C)C(C)C,1.892550641405187e-05
CCCCCCC(C)CCCCCC,1.892550641405187e-05
CCCCCCC(C)CCCC(C)C,1.892550641405187e-05
CCCCCCC(C)CCC(C)CC,1.892550641405187e-05
CCCCCCC(C)CCC(C)(C)C,1.892550641405187e-05
CCCCCCC(C)CC(CC)CC,1.892550641405187e-05
CCCCCCC(C)CC(C)CCC,1.892550641405187e-05
CCCCCCC(C)CC(C)C(C)C,1.892550641405187e-05
CCCCCCC(C)CC(C)(C)CC,1.892550641405187e-05
CCCCCCC(C)C(CC)CCC,1.892550641405187e-05
CCCCCCC(C)C(CC)C(C)C,1.892550641405187e-05
CCCCCCC(C)C(C)CCCC,1.892550641405187e-05
CCCCCCC(C)C(C)CC(C)C,1.892550641405187e-05
CCCCCCC(C)C(C)C(C)CC,1.892550641405187e-05
CCCCCCC(C)C(C)C(C)(C)C,1.892550641405187e-05
CCCCCCC(C)C(C)(C)CCC,1.892550641405187e-05
CCCCCCC(C)C(C)(C)C(C)C,1.892550641405187e-05
CCCCCCC(C)(CCC)CCC,1.892550641405187e-05
CCCCCCC(C)(CCC)C(C)C,1.892550641405187e-05
CCCCCCC(C)(CC)CCCC,1.892550641405187e-05
CCCCCCC(C)(CC)CC(C)C,1.892550641405187e-05
CCCCCCC(C)(CC)C(C)CC,1.892550641405187e-05
CCCCCCC(C)(CC)C(C)(C)C,1.892550641405187e-05
CCCCCCC(C)(C)CCCCC,1.892550641405187e-05
CCCCCCC(C)(C)CCC(C)C,1.892550641405187e-05
CCCCCCC(C)(C)CC(C)CC,1.892550641405187e-05
CCCCCCC(C)(C)CC(C)(C)C,1.892550641405187e-05
CCCCCCC(C)(C)C(CC)CC,1.892550641405187e-05
CCCCCCC(C)(C)C(C)CCC,1.892550641405187e-05
CCCCCCC(C)(C)C(C)(C)CC,1.892550641405187e-05
CCCCCCC(C(C)C)C(C)CC,1.892550641405187e-05
CCCCCC(CCCCC)C(C)C,1.892550641405187e-05
CCCCCC(CCCC)CCCC,1.892550641405187e-05
CCCCCC(CCCC)CC(C)C,1.892550641405187e-05
CCCCCC(CCCC)C(C)CC,1.892550641405187e-05
CCCCCC(CCCC)C(C)(C)C,1.892550641405187e-05
CCCCCC(CCC)CCCCC,1.892550641405187e-05
CCCCCC(CCC)CCC(C)C,1.892550641405187e-05
CCCCCC(CCC)CC(C)CC,1.892550641405187e-05
CCCCCC(CCC)CC(C)(C)C,1.892550641405187e-05
CCCCCC(CCC)C(CC)CC,1.892550641405187e-05
CCCCCC(CCC)C(C)CCC,1.892550641405187e-05
CCCCCC(CCC(C)C)C(C)C,1.892550641405187e-05
CCCCCC(CC)CCCC(C)C,1.892550641405187e-05
CCCCCC(CC)CCC(C)CC,1.892550641405187e-05
CCCCCC(CC)CCC(C)(C)C,1.892550641405187e-05
CCCCCC(CC)CC(CC)CC,1.892550641405187e-05
CCCCCC(CC)CC(C)CCC,1.892550641405187e-05
CCCCCC(CC)CC(C)C(C)C,1.892550641405187e-05
CCCCCC(CC)CC(C)(C)CC,1.892550641405187e-05
CCCCCC(CC)C(CC)C(C)C,1.892550641405187e-05
CCCCCC(CC)C(C)CCCC,1.892550641405187e-05
CCCCCC(CC)C(C)C(C)CC,1.892550641405187e-05
CCCCCC(CC)C(C)C(C)(C)C,1.892550641405187e-05
CCCCCC(CC)C(C)(CC)CC,1.892550641405187e-05
CCCCCC(CC)C(C)(C)CCC,1.892550641405187e-05
CCCCCC(CC)(CC)CCCC,1.892550641405187e-05
CCCCCC(CC)(CC)CC(C)C,1.892550641405187e-05
CCCCCC(CC)(CC)C(C)CC,1.892550641405187e-05
CCCCCC(CC)(CC)C(C)(C)C,1.892550641405187e-05
CCCCCC(CC(C)CC)C(C)C,1.892550641405187e-05
CCCCCC(CC(C)C)CC(C)C,1.892550641405187e-05
CCCCCC(CC(C)C)C(C)CC,1.892550641405187e-05
CCCCCC(CC(C)C)C(C)(C)C,1.892550641405187e-05
CCCCCC(C)CCCCC(C)C,1.892550641405187e-05
CCCCCC(C)CCCC(C)CC,1.892550641405187e-05
CCCCCC(C)CCCC(C)(C)C,1.892550641405187e-05
CCCCCC(C)CCC(CC)CC,1.892550641405187e-05
CCCCCC(C)CCC(C)CCC,1.892550641405187e-05
CCCCCC(C)CCC(C)C(C)C,1.892550641405187e-05
CCCCCC(C)CCC(C)(C)CC,1.892550641405187e-05
CCCCCC(C)CC(CC)CCC,1.892550641405187e-05
CCCCCC(C)CC(CC)C(C)C,1.892550641405187e-05
CCCCCC(C)CC(C)CCCC,1.892550641405187e-05
CCCCCC(C)CC(C)CC(C)C,1.892550641405187e-05
CCCCCC(C)CC(C)C(C)CC,1.892550641405187e-05
CCCCCC(C)CC(C)C(C)(C)C,1.892550641405187e-05
CCCCCC(C)CC(C)(CC)CC,1.892550641405187e-05
CCCCCC(C)CC(C)(C)CCC,1.892550641405187e-05
CCCCCC(C)C(CCC)CCC,1.892550641405187e-05
CCCCCC(C)C(CCC)C(C)C,1.892550641405187e-05
CCCCCC(C)C(CC)CCCC,1.892550641405187e-05
CCCCCC(C)C(CC)CC(C)C,1.892550641405187e-05
CCCCCC(C)C(CC)C(C)CC,1.892550641405187e-05
CCCCCC(C)C(C)CCCCC,1.892550641405187e-05
CCCCCC(C)C(C)CCC(C)C,1.892550641405187e-05
CCCCCC(C)C(C)CC(C)CC,1.892550641405187e-05
CCCCCC(C)C(C)CC(C)(C)C,1.892550641405187e-05
CCCCCC(C)C(C)C(C)C(C)C,1.892550641405187e-05
CCCCCC(C)C(C)C(C)(C)CC,1.892550641405187e-05
CCCCCC(C)C(C)(CC)CCC,1.892550641405187e-05
CCCCCC(C)C(C)(C)CCCC,1.892550641405187e-05
CCCCCC(C)C(C)(C)CC(C)C,1.892550641405187e-05
CCCCCC(C)C(C)(C)C(C)CC,1.892550641405187e-05
CCCCCC(C)C(C)(C)C(C)(C)C,1.892550641405187e-05
CCCCCC(C)C,1.892550641405187e-05
CCCCCC(C)(CCCC)C(C)C,1.892550641405187e-05
CCCCCC(C)(CCC)CCCC,1.892550641405187e-05
CCCCCC(C)(CCC)CC(C)C,1.892550641405187e-05
CCCCCC(C)(CCC)C(C)CC,1.892550641405187e-05
CCCCCC(C)(CC)CCCCC,1.892550641405187e-05
