smiles,albuterol-similarity
[O-][N-]C(P)NCS[O+](S)c1ccc(S)c(PO)[o+]1,0.7555555555555555
[O-][N-]C(P)NCS[O+](S)c1ccc(O)c([N-]S)p1,0.7555555555555555
[O-][N-]C(P)NCS[O+](O)c1cpc(S)c(PO)c1,0.7555555555555555
[O-][N-]C(P)NCS[O+](O)c1ccc(O)c([N-]O)c1,0.7555555555555555
[O-][N-]C(P)NCO[O+](S)c1cpc(S)c(CS)p1,0.7555555555555555
[O-][N-]C(P)NCO[O+](S)c1cpc(O)c(PS)[o+]1,0.7555555555555555
[O-][N-]C(P)NCO[O+](S)c1ccc(S)c(CS)[o+]1,0.7555555555555555
[O-][N-]C(P)NCO[O+](S)c1ccc(O)c([N-]S)c1,0.7555555555555555
[O-][N-]C(P)NCO[O+](S)c1c[o+]c(S)c(PO)c1,0.7555555555555555
[O-][N-]C(P)NCN[O+](S)c1cpc(S)c([N-]S)p1,0.7555555555555555
[O-][N-]C(P)NCN[O+](S)c1cpc(S)c(PS)p1,0.7555555555555555
[O-][N-]C(P)NCN[O+](S)c1cpc(S)c(PO)[o+]1,0.7555555555555555
[O-][N-]C(P)NCN[O+](S)c1cpc(O)c(PS)p1,0.7555555555555555
[O-][N-]C(P)NCN[O+](S)c1cpc(O)c(PO)p1,0.7555555555555555
[O-][N-]C(P)NCN[O+](S)c1cpc(O)c(CO)p1,0.7555555555555555
[O-][N-]C(P)NCN[O+](S)c1ccc(S)c([N-]O)p1,0.7555555555555555
[O-][N-]C(P)NCN[O+](S)c1ccc(S)c(CS)p1,0.7555555555555555
[O-][N-]C(P)NCCC(O)c1ccc(O)c(CP)c1,0.7555555555555555
[O-][N-]C(P)N=[SH]C[O+](S)c1cpc(S)c([N-]S)p1,0.7555555555555555
[O-][N-]C(P)N=[SH]C[O+](S)c1cpc(O)c(CS)c1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1pcc(S)c([N-]S)p1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1cpc(S)c([N-]S)p1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1cpc(S)c([N-]S)[o+]1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1cpc(S)c([N-]O)p1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1cpc(S)c([N-]O)c1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1cpc(S)c(PS)[o+]1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1cpc(S)c(PO)p1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1cpc(S)c(PO)[o+]1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1cpc(O)c(PO)[o+]1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1ccc(S)c(PO)[o+]1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](S)c1c[o+]c(O)c([N-]O)c1,0.7555555555555555
[O-][N-]C(P)N=NC[O+](O)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-][N-]C(P)N=NCP(S)c1ccc(S)c(PO)c1,0.7555555555555555
[O-][N-]C(P)C(CNC#P)c1cpc(S)c(PS)c1,0.7555555555555555
[O-][N-]C(P)=NNC[O+](S)c1pcc(O)c(CS)p1,0.7555555555555555
[O-][N-]C(P)=NNC[O+](S)c1cpc(S)c([N-]S)p1,0.7555555555555555
[O-][N-]C(P)=NNC[O+](S)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-][N-]C(P)=NNC[O+](S)c1cpc(S)c([N-]O)c1,0.7555555555555555
[O-][N-]C(P)=NNC[O+](S)c1cpc(S)c(PS)p1,0.7555555555555555
[O-][N-]C(P)=NNC[O+](S)c1cpc(O)c([N-]S)c1,0.7555555555555555
[O-][N-]C(P)=NNC[O+](S)c1cpc(O)c(CO)c1,0.7555555555555555
[O-][N-]C(P)=NNC[O+](S)c1ccc(O)c(PS)[o+]1,0.7555555555555555
[O-][N-]C(CC[O+](S)c1cpc(O)c(PS)[o+]1)SP,0.7555555555555555
[O-]Pc1pcc([O+](S)CNC(P)P[O-])pc1PS,0.7555555555555555
[O-]Pc1pcc([O+](S)CNC(P)P[O-])cc1[N-]S,0.7555555555555555
[O-]Pc1pcc([O+](S)CNC(P)P[O-])cc1PS,0.7555555555555555
[O-]Pc1pcc([O+](S)CNC(P)P[O-])cc1PO,0.7555555555555555
[O-]Pc1pcc([O+](S)CNC(P)P[O-])cc1CS,0.7555555555555555
[O-]Pc1pcc([O+](S)CNC(P)P[O-])[o+]c1PS,0.7555555555555555
[O-]Pc1pcc([O+](S)CNC(P)P[O-])[o+]c1PO,0.7555555555555555
[O-]Pc1pcc([O+](O)CNC(P)P[O-])cc1[N-]S,0.7555555555555555
[O-]Pc1pcc(P(S)CNC(P)P[O-])cc1[N-]O,0.7555555555555555
[O-]Pc1pcc(P(S)CNC(P)P[O-])cc1PO,0.7555555555555555
[O-]Pc1pcc(C(S)CNC(P)P[O-])cc1PO,0.7555555555555555
[O-]Pc1pcc(C(S)CNC(P)P[O-])cc1CS,0.7555555555555555
[O-]Pc1ccc([O+](S)CNC(P)P[O-])cc1PS,0.7555555555555555
[O-]Pc1ccc([O+](S)CNC(P)P[O-])cc1PO,0.7555555555555555
[O-]Pc1ccc([O+](S)CNC(P)P[O-])cc1CO,0.7555555555555555
[O-]Pc1ccc(P(S)CNC(P)P[O-])cc1[N-]O,0.7555555555555555
[O-]Pc1ccc(P(S)CNC(P)P[O-])cc1PS,0.7555555555555555
[O-]Pc1ccc(C(S)CNC(P)P[O-])cc1[N-]S,0.7555555555555555
[O-]Pc1ccc(C(O)CNC(P)P[O-])cc1[N-]O,0.7555555555555555
[O-]Pc1[o+]cc([O+](S)CNC(P)P[O-])cc1CO,0.7555555555555555
[O-]P[N-]C(P)NC[O+]([O-])c1pcc(S)c(PS)p1,0.7555555555555555
[O-]PN=C(P)NC[O+](S)c1cpc(S)c([N-]O)c1,0.7555555555555555
[O-]PN=C(P)NC[O+](S)c1ccc(O)c([N-]S)c1,0.7555555555555555
[O-]PN=C(P)NC[O+](O)c1cpc(S)c(PO)[o+]1,0.7555555555555555
[O-]PC1CN(CC(S)c2cpc(S)c(CS)c2)P1,0.7555555555555555
[O-]PC(P)SNC[O+](S)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)SNC[O+](S)c1ccc(O)c([N-]S)c1,0.7555555555555555
[O-]PC(P)SNC[O+](O)c1cpc(S)c(PO)[o+]1,0.7555555555555555
[O-]PC(P)SNCC(S)c1ccc(O)c([N-]S)c1,0.7555555555555555
[O-]PC(P)ONC[O+](S)c1ccc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)ONC[O+](S)c1ccc(S)c(CS)[o+]1,0.7555555555555555
[O-]PC(P)ONC[O+](S)c1ccc(O)c([N-]O)[o+]1,0.7555555555555555
[O-]PC(P)ONCP(S)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)ONCC(S)c1cc(CO)c(O)p[o+]1,0.7555555555555555
[O-]PC(P)NSC[O+](S)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NSC[O+](S)c1cpc(S)c(PO)c1,0.7555555555555555
[O-]PC(P)NSC[O+](S)c1cpc(O)c([N-]S)[o+]1,0.7555555555555555
[O-]PC(P)NSC[O+](O)c1ccc(O)c(PO)c1,0.7555555555555555
[O-]PC(P)NSCP(O)c1ccc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NSCC(S)c1ccc(S)c([N-]O)c1,0.7555555555555555
[O-]PC(P)NSCC(S)c1ccc(O)c(CS)c1,0.7555555555555555
[O-]PC(P)NOC[O+](S)c1cpc(S)c([N-]O)[o+]1,0.7555555555555555
[O-]PC(P)NOC[O+](S)c1cc(CO)c(S)p[o+]1,0.7555555555555555
[O-]PC(P)NOCP(S)c1ccc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NOCC(S)c1cpc(O)c(PS)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(S)c([N-]S)[o+]1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(S)c(PO)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(S)c(PO)[o+]1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(S)c(CS)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(S)c(CS)[o+]1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(O)c([N-]S)p1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(O)c([N-]S)[o+]1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(O)c([N-]O)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(O)c(PS)p1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(O)c(CS)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1cpc(O)c(CS)[o+]1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1ccc(S)c([N-]O)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1ccc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1ccc(S)c(PO)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1ccc(O)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NNC[O+](S)c1c[o+]c(S)c(CS)c1,0.7555555555555555
[O-]PC(P)NNCP(S)c1ccc(S)c(CS)c1,0.7555555555555555
[O-]PC(P)NNCP(S)c1ccc(O)c([N-]O)c1,0.7555555555555555
[O-]PC(P)NNCP(S)c1c[o+]c(S)c(CS)c1,0.7555555555555555
[O-]PC(P)NNCC(S)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NNCC(S)c1cpc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NNCC(S)c1cpc(S)c(CS)c1,0.7555555555555555
[O-]PC(P)NNCC(S)c1cpc(O)c(CS)c1,0.7555555555555555
[O-]PC(P)NNCC(S)c1ccc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NNCC(S)c1c[o+]c(S)c(PO)c1,0.7555555555555555
[O-]PC(P)NNCC(O)c1ccc(S)c(CO)c1,0.7555555555555555
[O-]PC(P)NN=C[O+](S)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NN=C[O+](S)c1cpc(S)c(PS)p1,0.7555555555555555
[O-]PC(P)NN=C[O+](S)c1cpc(S)c(PO)c1,0.7555555555555555
[O-]PC(P)NN=C[O+](S)c1cpc(S)c(CO)c1,0.7555555555555555
[O-]PC(P)NN=CP(S)c1cpc(O)c(CS)[o+]1,0.7555555555555555
[O-]PC(P)NN=CC(S)c1cpc(S)c(PO)c1,0.7555555555555555
[O-]PC(P)NC[O+]=[PH](S)c1cpc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NC[O+]=[PH](S)c1cpc(S)c(PS)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+]=[PH](S)c1cpc(O)c(PS)p1,0.7555555555555555
[O-]PC(P)NC[O+]=S(S)c1cpc(O)c(PS)p1,0.7555555555555555
[O-]PC(P)NC[O+]=C(S)c1cpc(S)c([N-]O)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+]=C(S)c1ccc(S)c(CO)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](SS)c1cpc(O)c(CS)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](SS)c1ccc(S)c(CS)c1,0.7555555555555555
[O-]PC(P)NC[O+](SS)c1ccc(O)c(CS)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(SS)c([N-]S)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(SS)c([N-]O)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(SO)c([N-]O)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(S)c(P=NS)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(S)c(CSF)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(S)c(COBr)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(OS)c([N-]O)p1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(OS)c(PO)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(OO)c(CO)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(O)c([N-]SCl)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(CBr)c(CS)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(C=S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1cpc(C=S)c(PS)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1ccc(SO)c([N-]O)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1ccc(S)c([N-]OBr)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1ccc(S)c(PSF)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1ccc(OS)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NC[O+](S)c1ccc(O)c([N-]SCl)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1cpc(S)c([N-]S)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1cpc(S)c([N-]O)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1cpc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1cpc(S)c(PO)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1cpc(S)c(CS)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1cpc(O)c([N-]S)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1cpc(O)c([N-]O)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1cpc(O)c(CO)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1ccc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1ccc(S)c([N-]O)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1ccc(S)c(PS)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1ccc(O)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1ccc(O)c(PO)c1,0.7555555555555555
[O-]PC(P)NC[O+](P[O-])c1c[o+]c(S)c(CO)c1,0.7555555555555555
[O-]PC(P)NC[O+](P=S)c1cpc(O)c(CO)c1,0.7555555555555555
[O-]PC(P)NC[O+](OS)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NC[O+](OS)c1ccc(O)c(CO)c1,0.7555555555555555
[O-]PC(P)NC[O+](OO)c1cpc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NC[O+](OO)c1cpc(S)c(CS)c1,0.7555555555555555
[O-]PC(P)NC[O+](O)c1cpc(SS)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NC[O+](O)c1cpc(P=S)c(CS)c1,0.7555555555555555
[O-]PC(P)NC[O+](C=S)c1cpc(S)c(CO)[o+]1,0.7555555555555555
[O-]PC(P)NC[O+](C=S)c1ccc(S)c([N-]O)[o+]1,0.7555555555555555
[O-]PC(P)NCS[O+](S)c1cpc(S)c(PO)[o+]1,0.7555555555555555
[O-]PC(P)NCS[O+](S)c1cpc(O)c(CS)c1,0.7555555555555555
[O-]PC(P)NCP(S)c1cpc(O)c(P=CO)c1,0.7555555555555555
[O-]PC(P)NCP(S)c1cpc(C=S)c(PO)c1,0.7555555555555555
[O-]PC(P)NCP(P[O-])c1cpc(S)c(PO)c1,0.7555555555555555
[O-]PC(P)NCP(P[O-])c1cpc(O)c(CO)c1,0.7555555555555555
[O-]PC(P)NCP(OS)c1ccc(O)c(PO)c1,0.7555555555555555
[O-]PC(P)NCO[O+](S)c1cpc(S)c(CO)p1,0.7555555555555555
[O-]PC(P)NCO[O+](S)c1cpc(S)c(CO)[o+]1,0.7555555555555555
[O-]PC(P)NCO[O+](S)c1cpc(O)c([N-]S)p1,0.7555555555555555
[O-]PC(P)NCO[O+](S)c1cpc(O)c(PO)[o+]1,0.7555555555555555
[O-]PC(P)NCO[O+](S)c1cpc(O)c(CS)c1,0.7555555555555555
[O-]PC(P)NCOP(S)c1ccc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NCN[O+](S)c1cpc(S)c([N-]S)p1,0.7555555555555555
[O-]PC(P)NCN[O+](S)c1cpc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NCN[O+](S)c1cpc(O)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NCN[O+](S)c1ccc(O)c(CO)[o+]1,0.7555555555555555
[O-]PC(P)NCN[O+](S)c1c[o+]c(S)c(PS)c1,0.7555555555555555
[O-]PC(P)NCNP(S)c1ccc(O)c(PO)c1,0.7555555555555555
[O-]PC(P)NCNC(O)c1ccc(S)c(PO)c1,0.7555555555555555
[O-]PC(P)NCC(SO)c1cpc(S)c(CS)[o+]1,0.7555555555555555
[O-]PC(P)NCC(S)c1cpc(O)c(CSCl)c1,0.7555555555555555
[O-]PC(P)NCC(S)c1ccc(O)c(POF)c1,0.7555555555555555
[O-]PC(P)NCC(P[O-])c1cpc(O)c(CS)c1,0.7555555555555555
[O-]PC(P)NCC(P[O-])c1ccc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)NCC(P[O-])c1ccc(S)c(PO)c1,0.7555555555555555
[O-]PC(P)NCC(OS)c1cc(CS)c(S)p[o+]1,0.7555555555555555
[O-]PC(P)NCC(O)c1ccc(OS)c(CS)c1,0.7555555555555555
[O-]PC(P)NCC(C=S)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)N=[SH]C[O+](S)c1cpc(S)c(CO)c1,0.7555555555555555
[O-]PC(P)N=NC[O+](S)c1cpc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)N=NC[O+](S)c1cpc(S)c([N-]S)[o+]1,0.7555555555555555
[O-]PC(P)N=NC[O+](S)c1cpc(S)c(PS)c1,0.7555555555555555
[O-]PC(P)N=NC[O+](S)c1cpc(S)c(PS)[o+]1,0.7555555555555555
[O-]PC(P)N=NC[O+](S)c1cpc(O)c([N-]S)c1,0.7555555555555555
[O-]PC(P)N=NC[O+](S)c1cpc(O)c([N-]O)c1,0.7555555555555555
[O-]PC(P)N=NC[O+](S)c1cpc(O)c(PS)[o+]1,0.7555555555555555
[O-]PC(P)N=NC[O+](S)c1cpc(O)c(CS)c1,0.7555555555555555
[O-]PC(P)N=NC[O+](S)c1cpc(O)c(CO)c1,0.7555555555555555
[O-]PC(P)N=NC[O+](S)c1ccc(O)c([N-]S)c1,0.7555555555555555
[O-]PC(P)=NNC[O+](S)c1cpc(S)c([N-]O)[o+]1,0.7555555555555555
[O-]PC(P)=NNC[O+](S)c1cpc(O)c(CS)p1,0.7555555555555555
[O-]PC(P)=NNC[O+](S)c1cpc(O)c(CO)[o+]1,0.7555555555555555
[O-]PC(P)=NNC[O+](S)c1ccc(S)c([N-]S)c1,0.7555555555555555
[O-]PC(P)=NNC[O+](S)c1ccc(O)c([N-]O)c1,0.7555555555555555
[O-]PC(P)=NNC[O+](O)c1cpc(S)c([N-]O)[o+]1,0.7555555555555555
[O-]PC(P)=NNC[O+](O)c1cpc(O)c([N-]O)c1,0.7555555555555555
[O-]PC(P)=NNCC(S)c1cpc(O)c(PO)c1,0.7555555555555555
[O-]PC(CS)NC[O+]([O-])c1cpc(S)c(PS)c1,0.7555555555555555
[NH-][N-][N-]C(P)NOC(S)c1cpc(S)c(PS)c1,0.7555555555555555
[NH-][N-][N-]C(P)NOC(S)c1ccc(S)c(CO)c1,0.7555555555555555
[NH-][N-]CNCC(O)c1ccc(C(N)=O)c(PS)c1,0.7555555555555555
[NH-][N-]C(S)NOCC(S)c1ccc(S)c(CS)c1,0.7555555555555555
[NH-][N-]C(S)NN=CC(S)c1cpc(S)c([N-]S)c1,0.7555555555555555
[NH-][N-]C(N)NCC(S)c1c[o+]c(SS)c(CS)c1,0.7555555555555555
[NH-][N-]C(N)NCC(OS)c1cpc(O)c(CS)c1,0.7555555555555555
[NH-]Oc1pcc([O+](S)CNC(P)[N-][O-])[o+]c1PS,0.7555555555555555
P[PH]#CNC(Br)[O+](S)c1cpc(S)c(PPS)c1,0.7555555555555555
PPCNCC(S)c1ccc(S)c(NC(P)P)c1,0.7555555555555555
PNC(P)NNCC(S)c1ccc(S)c(CS)c1,0.7555555555555555
PCN[SH](P)NCC(S)c1cpc(S)c(CS)c1,0.7555555555555555
PC1PC1NCC(S)c1ccc(C=S)c(PS)c1,0.7555555555555555
PC([N-][N-]CS)NCC(S)c1cpc(S)c(S)c1,0.7555555555555555
PC(NNCC(S)c1ccc(S)c(PS)c1)PS,0.7555555555555555
PC(NC[O+](S)c1cpc(OS)c([N-]S)c1)PS,0.7555555555555555
PC(CS)ONCC(S)c1cpc(S)c(CS)c1,0.7555555555555555
PC(CS)NNCC(S)c1ccc(S)c(PS)c1,0.7555555555555555
PC(CS)NCSC(Br)c1ccc(S)c(PS)c1,0.7555555555555555
Oc1ccc(C2(S)CN2C(P)CPP)cc1PS,0.7555555555555555
Oc1ccc(C(S)CNC(P)P)cc1NCPP,0.7555555555555555
Oc1ccc(C(O)SCNC(P)CS)cc1PS,0.7555555555555555
Oc1ccc(C(O)CNCC(=P)P)cc1SCS,0.7555555555555555
Oc1ccc(C(O)CNC(P)PP)cc1NCP,0.7555555555555555
Oc1ccc(C(O)CN=NC(P)CS)cc1CS,0.7555555555555555
Oc1ccc(C(Br)SCNC(P)CS)cc1PS,0.7555555555555555
Oc1c([O+](S)CNC#[PH]P)ccc(S)c1PCS,0.7555555555555555
OSc1pcc([O+](S)CNC(P)PCl)cc1[N-]S,0.7555555555555555
OPc1ccc(C(O)CNOC(P)PP)cc1O,0.7555555555555555
OPc1ccc(C(CNC(P)PP)PP)cc1O,0.7555555555555555
OPc1cc(C(O)CSNC(P)PS)ccc1O,0.7555555555555555
OPc1cc(C(O)CONC(S)PP)ccc1O,0.7555555555555555
OPc1cc(C(O)CNC(P)CS)ccc1SO,0.7555555555555555
OPc1cc(C(O)CNC(P)CS)ccc1OS,0.7555555555555555
OPc1cc(C(O)CNC(P)CS)ccc1OF,0.7555555555555555
OPC(P)NNCC(S)c1cpc(O)c([N-]S)c1,0.7555555555555555
OPC(CPP)NCC(O)c1ccc(O)c(S)c1,0.7555555555555555
OOc1ccc(C(S)CNC(P)PS)cc1PS,0.7555555555555555
OCc1cc(C(O)OCNC(P)PS)ccc1O,0.7555555555555555
OCc1cc(C(O)CSNC(P)OP)ccc1O,0.7555555555555555
OCc1cc(C(O)CNNC(P)PO)ccc1S,0.7555555555555555
OCc1cc(C(O)CNC(P)OP)ccc1OS,0.7555555555555555
OCc1cc(C(O)CNC(P)CO)ccc1OS,0.7555555555555555
OC(NCC(O)c1ccc(OCl)c(CS)c1)PP,0.7555555555555555
OC(CNC(P)PS)c1cccc(CC(P)P)c1,0.7555555555555555
O=N[N-]c1cc([O+](S)CNC(P)[N-][O-])cpc1O,0.7555555555555555
O=N[N-]c1cc(C(O)CNC(P)P[O-])ccc1S,0.7555555555555555
O=N[N-]c1[o+]c([O+](S)CNC(P)P[O-])ccc1O,0.7555555555555555
O=NCc1[o+]c([O+](S)CNC(P)P[O-])cpc1S,0.7555555555555555
O=Cc1pcc([O+](S)CNC(P)[N-][O-])cc1[N-]O,0.7555555555555555
O=Cc1pcc([O+](S)CNC(P)[N-][O-])cc1PO,0.7555555555555555
O=Cc1pcc([O+](S)CNC(P)[N-][O-])[o+]c1PS,0.7555555555555555
O=Cc1pcc([O+](S)CNC(P)[N-][O-])[o+]c1CO,0.7555555555555555
O=Cc1pcc([O+](S)CNC(P)P[O-])pc1[N-]O,0.7555555555555555
O=Cc1pcc([O+](S)CNC(P)P[O-])cc1PO,0.7555555555555555
O=Cc1pcc([O+](S)CNC(P)P[O-])[o+]c1[N-]S,0.7555555555555555
O=Cc1pcc(P(S)CNC(P)P[O-])[o+]c1PS,0.7555555555555555
O=Cc1pcc(C(S)CNC(P)P[O-])cc1[N-]O,0.7555555555555555
O=Cc1pcc(C(S)CNC(P)P[O-])cc1CS,0.7555555555555555
O=Cc1p[o+]c([O+](S)CNC(P)[N-][O-])[o+]c1[N-]O,0.7555555555555555
O=Cc1cpc([O+](S)CNC(P)[N-][O-])pc1[N-]O,0.7555555555555555
O=Cc1cpc([O+](S)CNC(P)[N-][O-])pc1CO,0.7555555555555555
O=Cc1ccc([O+](S)CNC(P)[N-][O-])cc1[N-]S,0.7555555555555555
O=Cc1ccc([O+](S)CNC(P)P[O-])cc1[N-]S,0.7555555555555555
O=Cc1ccc([O+](S)CNC(P)P[O-])cc1PO,0.7555555555555555
O=Cc1ccc([O+](S)CNC(P)P[O-])[o+]c1[N-]S,0.7555555555555555
O=Cc1ccc(C(O)CNC(P)C=S)cc1CO,0.7555555555555555
O=Cc1[o+]cc([O+](S)CNC(P)[N-][O-])cc1CS,0.7555555555555555
O=Cc1[o+]cc([O+](S)CNC(P)P[O-])cc1CS,0.7555555555555555
O=C[O+](CNC(P)[N-][O-])c1pcc(S)c([N-]O)p1,0.7555555555555555
O=C[O+](CNC(P)[N-][O-])c1cpc(S)c([N-]S)c1,0.7555555555555555
O=C[O+](CNC(P)[N-][O-])c1cpc(S)c(PS)c1,0.7555555555555555
O=C[O+](CNC(P)[N-][O-])c1cpc(S)c(PO)[o+]1,0.7555555555555555
O=C[O+](CNC(P)[N-][O-])c1cpc(S)c(CO)p1,0.7555555555555555
O=C[O+](CNC(P)[N-][O-])c1cpc(S)c(CO)[o+]1,0.7555555555555555
O=C[O+](CNC(P)[N-][O-])c1ccc(S)c([N-]S)[o+]1,0.7555555555555555
O=C[O+](CNC(P)[N-][O-])c1ccc(O)c([N-]S)[o+]1,0.7555555555555555
O=C[O+](CNC(P)P[O-])c1cpc(S)c([N-]S)[o+]1,0.7555555555555555
O=C[O+](CNC(P)P[O-])c1cpc(S)c([N-]O)[o+]1,0.7555555555555555
O=C[O+](CNC(P)P[O-])c1cpc(S)c(CO)c1,0.7555555555555555
O=C[O+](CNC(P)P[O-])c1cpc(O)c(CS)[o+]1,0.7555555555555555
O=C[O+](CNC(P)P[O-])c1ccc(S)c([N-]S)[o+]1,0.7555555555555555
O=C[O+](CNC(P)P[O-])c1ccc(S)c(PO)[o+]1,0.7555555555555555
O=C[O+](CNC(P)P[O-])c1ccc(O)c([N-]S)c1,0.7555555555555555
O=C[O+](CNC(P)P[O-])c1ccc(O)c(PS)c1,0.7555555555555555
O=C[O+](CNC(P)P[O-])c1cc(CO)c(S)p[o+]1,0.7555555555555555
O=C[N-]CNCC(O)c1pcc(S)c([N-]O)c1S,0.7555555555555555
O=CC(P)NNCC(S)c1ccc(S)c(CO)c1,0.7555555555555555
O=CC(CNC(P)P[O-])c1cpc(S)c(PS)c1,0.7555555555555555
O=CC(CNC(P)P[O-])c1ccc(S)c(CS)c1,0.7555555555555555
O=CC(CNC(P)P[O-])c1ccc(O)c(CS)c1,0.7555555555555555
O=C(O)[N-]c1cc([O+](S)CNC#[PH]P)ccc1S,0.7555555555555555
O=C(O)Cc1cc(C(S)CNCCP)ccc1S,0.7555555555555555
